Energy(eV)	C_p_DOS	Pt_d_DOS
-16.798014	0.000000	0.000000
-16.778014	0.000000	0.000000
-16.758014	0.000000	0.000000
-16.738014	0.000000	0.000000
-16.717914	0.000000	0.000000
-16.697914	0.000000	0.000000
-16.677914	0.000000	0.000000
-16.657914	0.000000	0.000000
-16.637914	0.000000	0.000000
-16.617914	0.000000	0.000000
-16.597914	0.000000	0.000000
-16.577914	0.000000	0.000000
-16.557914	0.000000	0.000000
-16.537914	0.000000	0.000000
-16.517814	0.000000	0.000000
-16.497814	0.000000	0.000000
-16.477814	0.000000	0.000000
-16.457814	0.000000	0.000000
-16.437814	0.000000	0.000000
-16.417814	0.000000	0.000000
-16.397814	0.000000	0.000000
-16.377814	0.000000	0.000000
-16.357814	0.000000	0.000000
-16.337814	0.000000	0.000000
-16.317714	0.000000	0.000000
-16.297714	0.000000	0.000000
-16.277714	0.000000	0.000000
-16.257714	0.000000	0.000000
-16.237714	0.000000	0.000000
-16.217714	0.000000	0.000000
-16.197714	0.000000	0.000000
-16.177714	0.000000	0.000000
-16.157714	0.000000	0.000000
-16.137714	0.000000	0.000000
-16.117614	0.000000	0.000000
-16.097614	0.000000	0.000000
-16.077614	0.000000	0.000000
-16.057614	0.000000	0.000000
-16.037614	0.000000	0.000000
-16.017614	0.000000	0.000000
-15.997614	0.000000	0.000000
-15.977614	0.000000	0.000000
-15.957614	0.000000	0.000000
-15.937614	0.000000	0.000000
-15.917514	0.000000	0.000000
-15.897514	0.000000	0.000000
-15.877514	0.000000	0.000000
-15.857514	0.000000	0.000000
-15.837514	0.000000	0.000000
-15.817514	0.000000	0.000000
-15.797514	0.000000	0.000000
-15.777514	0.000000	0.000000
-15.757514	0.000000	0.000000
-15.737514	0.000000	0.000000
-15.717414	0.000000	0.000000
-15.697414	0.000000	0.000000
-15.677414	0.000000	0.000000
-15.657414	0.000000	0.000000
-15.637414	0.000000	0.000000
-15.617414	0.000000	0.000000
-15.597414	0.000000	0.000000
-15.577414	0.000000	0.000000
-15.557414	0.000000	0.000000
-15.537414	0.000000	0.000000
-15.517314	0.000000	0.000000
-15.497314	0.000000	0.000000
-15.477314	0.000000	0.000000
-15.457314	0.000000	0.000000
-15.437314	0.000000	0.000000
-15.417314	0.000000	0.000000
-15.397314	0.000000	0.000000
-15.377314	0.000000	0.000000
-15.357314	0.000000	0.000000
-15.337314	0.000000	0.000000
-15.317214	0.000000	0.000000
-15.297214	0.000000	0.000000
-15.277214	0.000000	0.000000
-15.257214	0.000000	0.000000
-15.237214	0.000000	0.000000
-15.217214	0.000000	0.000000
-15.197214	0.000000	0.000000
-15.177214	0.000000	0.000000
-15.157214	0.000000	0.000000
-15.137214	0.000000	0.000000
-15.117114	0.000000	0.000000
-15.097114	0.000000	0.000000
-15.077114	0.000000	0.000000
-15.057114	0.000000	0.000000
-15.037114	0.000000	0.000000
-15.017114	0.000000	0.000000
-14.997114	0.000000	0.000000
-14.977114	0.000000	0.000000
-14.957114	0.000000	0.000000
-14.937114	0.000000	0.000000
-14.917014	0.000000	0.000000
-14.897014	0.000000	0.000000
-14.877014	0.000000	0.000000
-14.857014	0.000000	0.000000
-14.837014	0.000000	0.000000
-14.817014	0.000000	0.000000
-14.797014	0.000000	0.000000
-14.777014	0.000000	0.000000
-14.757014	0.000000	0.000000
-14.737014	0.000000	0.000000
-14.716914	0.000000	0.000000
-14.696914	0.000000	0.000000
-14.676914	0.000000	0.000000
-14.656914	0.000000	0.000000
-14.636914	0.000000	0.000000
-14.616914	0.000000	0.000000
-14.596914	0.000000	0.000000
-14.576914	0.000000	0.000000
