Energy(eV)	C_p_DOS	Pt_d_DOS
-7.921065	0.130462	2.698017
-7.901065	0.108686	2.142612
-7.881065	0.090249	1.667849
-7.861065	0.075555	1.282840
-7.841065	0.064503	0.985114
-7.820965	0.056647	0.764368
-7.800965	0.051343	0.606294
-7.780965	0.047893	0.495753
-7.760965	0.045637	0.418934
-7.740965	0.044024	0.364517
-7.720965	0.042637	0.324006
-7.700965	0.041204	0.291542
-7.680965	0.039582	0.263437
-7.660965	0.037744	0.237638
-7.640965	0.035729	0.212730
-7.620865	0.033691	0.189536
-7.600865	0.031762	0.167891
-7.580865	0.030083	0.147924
-7.560865	0.028783	0.130003
-7.540865	0.027962	0.114480
-7.520865	0.027684	0.101546
-7.500865	0.027974	0.091233
-7.480865	0.028822	0.083427
-7.460865	0.030193	0.077895
-7.440865	0.032033	0.074322
-7.420765	0.034277	0.072348
-7.400765	0.036855	0.071602
-7.380765	0.039688	0.071731
-7.360765	0.042696	0.072420
-7.340765	0.045792	0.073402
-7.320765	0.048876	0.074458
-7.300765	0.051842	0.075416
-7.280765	0.054572	0.076142
-7.260765	0.056948	0.076526
-7.240765	0.058854	0.076484
-7.220665	0.060191	0.075953
-7.200665	0.060891	0.074889
-7.180665	0.060927	0.073276
-7.160665	0.060317	0.071125
-7.140665	0.059129	0.068471
-7.120665	0.057473	0.065377
-7.100665	0.055490	0.061925
-7.080665	0.053340	0.058203
-7.060665	0.051182	0.054303
-7.040665	0.049164	0.050308
-7.020565	0.047419	0.046289
-7.000565	0.046064	0.042304
-6.980565	0.045183	0.038396
-6.960565	0.044857	0.034597
-6.940565	0.045183	0.030940
-6.920565	0.046276	0.027451
-6.900565	0.048298	0.024162
-6.880565	0.051474	0.021112
-6.860565	0.056098	0.018351
-6.840565	0.062533	0.015936
-6.820465	0.071182	0.013931
-6.800465	0.082451	0.012405
-6.780465	0.096681	0.011418
-6.760465	0.114072	0.011019
-6.740465	0.134596	0.011231
-6.720465	0.157932	0.012043
-6.700465	0.183425	0.013401
-6.680465	0.210100	0.015208
-6.660465	0.236730	0.017324
-6.640465	0.261961	0.019581
-6.620365	0.284479	0.021797
-6.600365	0.303179	0.023797
-6.580365	0.317339	0.025434
-6.560365	0.326719	0.026605
-6.540365	0.331605	0.027263
-6.520365	0.332773	0.027414
-6.500365	0.331380	0.027114
-6.480365	0.328833	0.026456
-6.460365	0.326598	0.025552
-6.440365	0.326062	0.024518
-6.420265	0.328401	0.023460
-6.400265	0.334494	0.022466
-6.380265	0.344887	0.021602
-6.360265	0.359787	0.020908
-6.340265	0.379096	0.020400
-6.320265	0.402480	0.020078
-6.300265	0.429428	0.019925
-6.280265	0.459316	0.019917
-6.260265	0.491453	0.020022
-6.240265	0.525114	0.020204
-6.220165	0.559524	0.020428
-6.200165	0.593842	0.020657
-6.180165	0.627133	0.020857
-6.160165	0.658384	0.020996
-6.140165	0.686505	0.021046
-6.120165	0.710426	0.020986
-6.100165	0.729236	0.020805
-6.080165	0.742323	0.020499
-6.060165	0.749534	0.020082
-6.040165	0.751267	0.019578
-6.020065	0.748512	0.019022
-6.000065	0.742799	0.018460
-5.980065	0.736045	0.017938
-5.960065	0.730351	0.017504
-5.940065	0.727758	0.017195
-5.920065	0.730022	0.017040
-5.900065	0.738443	0.017054
-5.880065	0.753756	0.017241
-5.860065	0.776123	0.017591
-5.840065	0.805168	0.018088
-5.819965	0.840091	0.018708
-5.799965	0.879794	0.019427
-5.779965	0.922990	0.020222
-5.759965	0.968299	0.021068
-5.739965	1.014318	0.021944
-5.719965	1.059647	0.022830
-5.699965	1.102919	0.023706
-5.679965	1.142834	0.024551
-5.659965	1.178177	0.025344
-5.639965	1.207870	0.026062
-5.619865	1.230997	0.026681
-5.599865	1.246860	0.027176
-5.579865	1.254994	0.027526
-5.559865	1.255193	0.027707
-5.539865	1.247516	0.027704
-5.519865	1.232295	0.027506
-5.499865	1.210117	0.027109
-5.479865	1.181829	0.026520
-5.459865	1.148523	0.025752
